Issuance Date,Quantity Issued,Serial Number,Vintage1,Project Type,Product Type
2021-06-15T15:58:34Z,8042,CN-5-1114940723-2-2-0-2898 - CN-5-1114948764-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T15:57:26Z,7853,CN-5-1114932870-2-2-0-2898 - CN-5-1114940722-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T15:56:23Z,7171,CN-5-1114925699-2-2-0-2898 - CN-5-1114932869-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T15:55:07Z,7839,CN-5-1114917860-2-2-0-2898 - CN-5-1114925698-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T15:53:48Z,7839,CN-5-1114910021-2-2-0-2898 - CN-5-1114917859-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T15:52:45Z,7839,CN-5-1114902182-2-2-0-2898 - CN-5-1114910020-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T15:51:13Z,7839,CN-5-1114894343-2-2-0-2898 - CN-5-1114902181-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T15:49:27Z,7839,CN-5-1114886504-2-2-0-2898 - CN-5-1114894342-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T11:39:41Z,7839,CN-5-1114878665-2-2-0-2898 - CN-5-1114886503-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T11:38:25Z,7839,CN-5-1114870826-2-2-0-2898 - CN-5-1114878664-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T11:36:56Z,7839,CN-5-1114862987-2-2-0-2898 - CN-5-1114870825-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T11:34:31Z,5787,CN-5-1114857200-2-2-0-2898 - CN-5-1114862986-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T11:31:31Z,7839,CN-5-1114849361-2-2-0-2898 - CN-5-1114857199-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T11:30:06Z,7839,CN-5-1114841522-2-2-0-2898 - CN-5-1114849360-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T11:28:56Z,7839,CN-5-1114833683-2-2-0-2898 - CN-5-1114841521-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T11:23:30Z,7839,CN-5-1114825844-2-2-0-2898 - CN-5-1114833682-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T11:22:20Z,7762,CN-5-1114818082-2-2-0-2898 - CN-5-1114825843-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T11:07:49Z,7839,CN-5-1114810243-2-2-0-2898 - CN-5-1114818081-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T11:06:31Z,7839,CN-5-1114802404-2-2-0-2898 - CN-5-1114810242-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T11:05:18Z,8086,CN-5-1114794318-2-2-0-2898 - CN-5-1114802403-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T11:03:16Z,7839,CN-5-1114786479-2-2-0-2898 - CN-5-1114794317-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-15T04:18:55Z,219,GS1-1-IN-GS817-4-2020-21157-1-219,2020,Biogas - Heat,VER
2021-06-15T04:18:55Z,2920,GS1-1-IN-GS817-4-2019-21156-1-2920,2019,Biogas - Heat,VER
2021-06-15T04:18:55Z,3245,GS1-1-IN-GS817-4-2018-21155-1-3245,2018,Biogas - Heat,VER
2021-06-14T10:58:07Z,11921,GS1-1-IN-GS4533-2-2020-21154-1-11921,2020,Solar Thermal - Electricity,VER
2021-06-14T10:58:07Z,5327,GS1-1-IN-GS4533-2-2019-21153-1-5327,2019,Solar Thermal - Electricity,VER
2021-06-14T08:59:41Z,7839,CN-5-1114778640-2-2-0-2898 - CN-5-1114786478-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T08:58:26Z,7839,CN-5-1114770801-2-2-0-2898 - CN-5-1114778639-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T08:56:33Z,7839,CN-5-1114762962-2-2-0-2898 - CN-5-1114770800-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T08:55:31Z,7839,CN-5-1114755123-2-2-0-2898 - CN-5-1114762961-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T08:30:24Z,7839,CN-5-1114747284-2-2-0-2898 - CN-5-1114755122-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T08:29:21Z,7839,CN-5-1114739445-2-2-0-2898 - CN-5-1114747283-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T08:28:10Z,7839,CN-5-1114731606-2-2-0-2898 - CN-5-1114739444-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T08:27:03Z,7839,CN-5-1114723767-2-2-0-2898 - CN-5-1114731605-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T08:14:12Z,7839,CN-5-1114715928-2-2-0-2898 - CN-5-1114723766-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T08:12:45Z,7839,CN-5-1114708089-2-2-0-2898 - CN-5-1114715927-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T08:11:14Z,7887,CN-5-1114700202-2-2-0-2898 - CN-5-1114708088-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T08:09:40Z,7048,CN-5-1114693154-2-2-0-2898 - CN-5-1114700201-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T08:08:01Z,7839,CN-5-1114685315-2-2-0-2898 - CN-5-1114693153-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T08:06:35Z,7839,CN-5-1114677476-2-2-0-2898 - CN-5-1114685314-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T08:00:11Z,8086,CN-5-1114669390-2-2-0-2898 - CN-5-1114677475-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T07:27:50Z,8086,CN-5-1114661304-2-2-0-2898 - CN-5-1114669389-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T07:25:24Z,8086,CN-5-1114653218-2-2-0-2898 - CN-5-1114661303-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T07:24:23Z,7839,CN-5-1114645379-2-2-0-2898 - CN-5-1114653217-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T07:22:59Z,7839,CN-5-1114637540-2-2-0-2898 - CN-5-1114645378-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T07:20:52Z,7839,CN-5-1114629701-2-2-0-2898 - CN-5-1114637539-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T07:19:48Z,7839,CN-5-1114621862-2-2-0-2898 - CN-5-1114629700-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T07:18:43Z,7839,CN-5-1114614023-2-2-0-2898 - CN-5-1114621861-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T07:17:38Z,7839,CN-5-1114606184-2-2-0-2898 - CN-5-1114614022-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T07:16:12Z,7839,CN-5-1114598345-2-2-0-2898 - CN-5-1114606183-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T07:15:01Z,7839,CN-5-1114590506-2-2-0-2898 - CN-5-1114598344-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T07:08:26Z,7839,CN-5-1114582667-2-2-0-2898 - CN-5-1114590505-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T07:06:56Z,7839,CN-5-1114574828-2-2-0-2898 - CN-5-1114582666-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T07:02:10Z,7839,CN-5-1114566989-2-2-0-2898 - CN-5-1114574827-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T06:59:51Z,7839,CN-5-1114559150-2-2-0-2898 - CN-5-1114566988-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T06:57:58Z,7839,CN-5-1114551311-2-2-0-2898 - CN-5-1114559149-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T06:55:45Z,7839,CN-5-1114543472-2-2-0-2898 - CN-5-1114551310-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T06:54:02Z,7839,CN-5-1114535633-2-2-0-2898 - CN-5-1114543471-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T06:52:45Z,7839,CN-5-1114527794-2-2-0-2898 - CN-5-1114535632-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T06:51:35Z,7839,CN-5-1114519955-2-2-0-2898 - CN-5-1114527793-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T06:50:17Z,7839,CN-5-1114512116-2-2-0-2898 - CN-5-1114519954-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T06:48:55Z,7839,CN-5-1114504277-2-2-0-2898 - CN-5-1114512115-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T06:47:47Z,7839,CN-5-1114496438-2-2-0-2898 - CN-5-1114504276-2-2-0-2898,2019,"Biomass, or Liquid Biofuel - Heat",CER
2021-06-14T06:46:13Z,7839,CN-5-1114488599-2-2-0-2898 - CN-5-1114496437-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T06:42:55Z,7839,CN-5-1114480760-2-2-0-2898 - CN-5-1114488598-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:35:00Z,7839,CN-5-1114472921-2-2-0-2898 - CN-5-1114480759-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:33:40Z,7839,CN-5-1114465082-2-2-0-2898 - CN-5-1114472920-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:32:39Z,7839,CN-5-1114457243-2-2-0-2898 - CN-5-1114465081-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:30:59Z,7839,CN-5-1114449404-2-2-0-2898 - CN-5-1114457242-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:29:32Z,7839,CN-5-1114441565-2-2-0-2898 - CN-5-1114449403-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:27:55Z,7839,CN-5-1114433726-2-2-0-2898 - CN-5-1114441564-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:26:17Z,7839,CN-5-1114425887-2-2-0-2898 - CN-5-1114433725-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:24:50Z,7839,CN-5-1114418048-2-2-0-2898 - CN-5-1114425886-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:23:21Z,7839,CN-5-1114410209-2-2-0-2898 - CN-5-1114418047-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:21:46Z,7839,CN-5-1114402370-2-2-0-2898 - CN-5-1114410208-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:19:44Z,7839,CN-5-1114394531-2-2-0-2898 - CN-5-1114402369-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:18:34Z,7839,CN-5-1114386692-2-2-0-2898 - CN-5-1114394530-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:17:23Z,7839,CN-5-1114378853-2-2-0-2898 - CN-5-1114386691-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:15:42Z,7839,CN-5-1114371014-2-2-0-2898 - CN-5-1114378852-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:14:19Z,7839,CN-5-1114363175-2-2-0-2898 - CN-5-1114371013-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:12:43Z,7839,CN-5-1114355336-2-2-0-2898 - CN-5-1114363174-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:08:35Z,7839,CN-5-1114347497-2-2-0-2898 - CN-5-1114355335-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:07:13Z,7839,CN-5-1114339658-2-2-0-2898 - CN-5-1114347496-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:05:44Z,7839,CN-5-1114331819-2-2-0-2898 - CN-5-1114339657-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:03:20Z,7839,CN-5-1114323980-2-2-0-2898 - CN-5-1114331818-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T04:01:05Z,7839,CN-5-1114316141-2-2-0-2898 - CN-5-1114323979-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T03:59:50Z,7839,CN-5-1114308302-2-2-0-2898 - CN-5-1114316140-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T03:57:31Z,7839,CN-5-1114300463-2-2-0-2898 -CN-5-1114308301-2-2-0-2898,2019,Biogas - Heat,CER
2021-06-14T03:54:58Z,1703,CN-5-1114298760-2-2-0-2898 - CN-5-1114300462-2-2-0-2898,2019,"Biomass, or Liquid Biofuel - Heat",CER
2021-06-11T08:31:59Z,90954,IN-5-260580995-2-2-0-6484 - IN-5-260671948-2-2-0-6484,2019,Wind,CER
2021-06-11T08:30:17Z,80950,IN-5-260500045-2-2-0-6484 - IN-5-260580994-2-2-0-648 4,2018,Wind,CER
2021-06-10T10:56:05Z,41533,GS1-1-TR-GS601-12-2020-21087-1-41533,2020,Wind,VER
2021-06-10T03:55:29Z,19707,GS1-1-CO-GS1074-8-2018-21086-1-19707,2018,"Biomass, or Liquid Biofuel - Heat",VER
2021-06-10T03:55:29Z,21535,GS1-1-CO-GS1074-8-2017-21085-1-21535,2017,"Biomass, or Liquid Biofuel - Heat",VER
2021-06-07T10:18:21Z,75000,GS1-1-IN-GS5523-2-2019-21084-1-75000,2019,Solar Thermal - Electricity,VER
2021-06-07T09:24:39Z,2006,GS1-1-BD-GS7444-16-2020-21083-1-2006,2020,Energy Efficiency - Domestic,VER
2021-06-07T09:24:39Z,2623,GS1-1-BD-GS7444-16-2019-21082-1-2623,2019,Energy Efficiency - Domestic,VER
2021-06-07T03:43:30Z,2382,IN-5-263276445-2-2-0-9610 - IN-5-263278826-2-2-0-9610,2020,Solar Thermal - Electricity,CER
2021-06-07T03:41:26Z,5553,IN-5-263270892-2-2-0-9610 - IN-5-263276444-2-2-0-9610,2019,Solar Thermal - Electricity,CER
2021-06-04T11:11:36Z,1250,GS1-1-SN-GS6443-16-2020-21079-1-1250,2020,Energy Efficiency - Domestic,VER
2021-06-04T11:11:36Z,3969,GS1-1-SN-GS6443-16-2019-21078-1-3969,2019,Energy Efficiency - Domestic,VER
2021-06-04T11:11:36Z,2729,GS1-1-SN-GS6443-16-2018-21077-1-2729,2018,Energy Efficiency - Domestic,VER
2021-06-04T04:00:14Z,19438,GS1-1-ET-GS5463-16-2019-21076-1-19438,2019,Energy Efficiency - Domestic,VER
2021-06-02T18:12:06Z,82198,GS1-1-CN-GS7434-3-2020-21075-1-82198,2020,Solar Thermal - Heat,VER
2021-06-02T18:12:06Z,62048,GS1-1-CN-GS7434-3-2019-21074-1-62048,2019,Solar Thermal - Heat,VER
2021-06-02T18:09:11Z,83135,GS1-1-CN-GS7433-3-2020-21073-1-83135,2020,Solar Thermal - Heat,VER
2021-06-02T18:09:10Z,61976,GS1-1-CN-GS7433-3-2019-21072-1-61976,2019,Solar Thermal - Heat,VER
2021-06-02T14:52:12Z,35827,GS1-1-UG-GS2296-16-2020-21071-1-35827,2020,Energy Efficiency - Domestic,VER
2021-06-02T14:52:12Z,154749,GS1-1-UG-GS2296-16-2019-21070-1-154749,2019,Energy Efficiency - Domestic,VER
2021-06-02T09:06:04Z,23053,GS1-1-IN-GS4195-8-2020-21069-1-23053,2020,"Biomass, or Liquid Biofuel - Heat",VER
2021-06-02T09:06:04Z,22787,GS1-1-IN-GS4195-8-2019-21068-1-22787,2019,"Biomass, or Liquid Biofuel - Heat",VER
2021-06-02T09:06:04Z,5638,GS1-1-IN-GS4195-8-2018-21067-1-5638,2018,"Biomass, or Liquid Biofuel - Heat",VER
2021-06-01T11:59:56Z,50031,GS1-1-IN-GS6854-12-2018-21066-1-50031,2018,Wind,VER
2021-06-01T11:15:48Z,10000,GS1-1-IN-GS5523-2-2018-21065-1-10000,2018,Solar Thermal - Electricity,VER
2021-05-31T10:29:06Z,395570,GS1-1-IN-GS7538-2-2020-21064-1-395570,2020,Solar Thermal - Electricity,VER
2021-05-31T10:29:06Z,400699,GS1-1-IN-GS7538-2-2019-21063-1-400699,2019,Solar Thermal - Electricity,VER
2021-05-31T07:58:56Z,86220,IN-5-264680190-2-2-0-10403 - IN-5-264766409-2-2-0-10403,2020,Solar Thermal - Electricity,CER
2021-05-31T07:57:37Z,104845,IN-5-264575345-2-2-0-10403 - IN-5-264680189-2-2-0-10403,2019,Solar Thermal - Electricity,CER
2021-05-27T08:27:08Z,51564,GS1-1-BG-GS4238-6-2020-21060-1-51564,2020,Biogas - Cogeneration,VER
2021-05-27T08:27:08Z,69702,GS1-1-BG-GS4238-6-2019-21059-1-69702,2019,Biogas - Cogeneration,VER
2021-05-27T08:27:08Z,21628,GS1-1-BG-GS4238-6-2018-21058-1-21628,2018,Biogas - Cogeneration,VER
2021-05-27T08:05:45Z,53287,GS1-1-TR-GS390-12-2020-21057-1-53287,2020,Wind,VER
2021-05-27T08:05:45Z,70103,GS1-1-TR-GS390-12-2019-21056-1-70103,2019,Wind,VER
2021-05-27T08:05:45Z,71827,GS1-1-TR-GS390-12-2018-21055-1-71827,2018,Wind,VER
2021-05-27T08:05:45Z,19124,GS1-1-TR-GS390-12-2017-21054-1-19124,2017,Wind,VER
2021-05-27T07:53:44Z,555025,GS1-1-IN-GS6290-12-2020-21053-1-555025,2020,Wind,VER
2021-05-27T07:53:44Z,95576,GS1-1-IN-GS6290-12-2019-21052-1-95576,2019,Wind,VER
2021-05-27T07:34:00Z,436986,GS1-1-UG-GS447-16-2020-21051-1-436986,2020,Energy Efficiency - Domestic,VER
2021-05-27T07:34:00Z,186915,GS1-1-UG-GS447-16-2019-21050-1-186915,2019,Energy Efficiency - Domestic,VER
2021-05-26T14:46:33Z,1558,GS1-1-RW-GS6838-16-2020-21049-1-1558,2020,Energy Efficiency - Domestic,VER
2021-05-26T14:46:33Z,517,GS1-1-RW-GS6838-16-2019-21048-1-517,2019,Energy Efficiency - Domestic,VER
2021-05-26T14:44:52Z,2337,GS1-1-RW-GS6837-16-2020-21047-1-2337,2020,Energy Efficiency - Domestic,VER
2021-05-26T14:44:52Z,776,GS1-1-RW-GS6837-16-2019-21046-1-776,2019,Energy Efficiency - Domestic,VER
2021-05-26T14:38:56Z,1558,GS1-1-RW-GS5396-16-2020-21045-1-1558,2020,Energy Efficiency - Domestic,VER
2021-05-26T14:38:55Z,517,GS1-1-RW-GS5396-16-2019-21044-1-517,2019,Energy Efficiency - Domestic,VER
2021-05-26T14:37:07Z,1948,GS1-1-RW-GS5395-16-2020-21043-1-1948,2020,Energy Efficiency - Domestic,VER
2021-05-26T14:37:07Z,646,GS1-1-RW-GS5395-16-2019-21042-1-646,2019,Energy Efficiency - Domestic,VER
2021-05-26T14:33:41Z,1947,GS1-1-RW-GS5394-16-2020-21041-1-1947,2020,Energy Efficiency - Domestic,VER
2021-05-26T14:33:41Z,646,GS1-1-RW-GS5394-16-2019-21040-1-646,2019,Energy Efficiency - Domestic,VER
2021-05-26T14:30:48Z,1948,GS1-1-RW-GS5393-16-2020-21039-1-1948,2020,Energy Efficiency - Domestic,VER
2021-05-26T14:30:48Z,646,GS1-1-RW-GS5393-16-2019-21038-1-646,2019,Energy Efficiency - Domestic,VER
2021-05-26T14:29:01Z,1948,GS1-1-RW-GS5392-16-2020-21037-1-1948,2020,Energy Efficiency - Domestic,VER
2021-05-26T14:29:01Z,646,GS1-1-RW-GS5392-16-2019-21036-1-646,2019,Energy Efficiency - Domestic,VER
2021-05-26T14:03:03Z,1948,GS1-1-RW-GS5036-16-2020-21035-1-1948,2020,Energy Efficiency - Domestic,VER
2021-05-26T14:03:03Z,646,GS1-1-RW-GS5036-16-2019-21034-1-646,2019,Energy Efficiency - Domestic,VER
2021-05-26T13:56:33Z,1601,GS1-1-RW-GS5035-16-2020-21033-1-1601,2020,Energy Efficiency - Domestic,VER
2021-05-26T13:56:33Z,559,GS1-1-RW-GS5035-16-2019-21032-1-559,2019,Energy Efficiency - Domestic,VER
2021-05-26T13:50:34Z,1558,GS1-1-RW-GS5034-16-2020-21031-1-1558,2020,Energy Efficiency - Domestic,VER
2021-05-26T13:50:34Z,517,GS1-1-RW-GS5034-16-2019-21030-1-517,2019,Energy Efficiency - Domestic,VER
2021-05-26T13:45:59Z,1558,GS1-1-RW-GS5033-16-2020-21029-1-1558,2020,Energy Efficiency - Domestic,VER
2021-05-26T13:45:59Z,517,GS1-1-RW-GS5033-16-2019-21028-1-517,2019,Energy Efficiency - Domestic,VER
2021-05-26T13:42:57Z,1558,GS1-1-RW-GS4901-16-2020-21027-1-1558,2020,Energy Efficiency - Domestic,VER
2021-05-26T13:42:56Z,517,GS1-1-RW-GS4901-16-2019-21026-1-517,2019,Energy Efficiency - Domestic,VER
2021-05-26T13:39:34Z,1948,GS1-1-RW-GS4900-16-2020-21025-1-1948,2020,Energy Efficiency - Domestic,VER
2021-05-26T13:39:34Z,646,GS1-1-RW-GS4900-16-2019-21024-1-646,2019,Energy Efficiency - Domestic,VER
2021-05-26T13:33:18Z,1923,GS1-1-RW-GS4899-16-2020-21023-1-1923,2020,Energy Efficiency - Domestic,VER
2021-05-26T13:33:18Z,646,GS1-1-RW-GS4899-16-2019-21022-1-646,2019,Energy Efficiency - Domestic,VER
2021-05-26T13:30:53Z,250264,GS1-1-TR-GS707-21-2016-21021-1-250264,2016,Other,VER
2021-05-26T13:30:16Z,929275,GS1-1-TR-GS707-21-2015-21020-1-929275,2015,Other,VER
2021-05-26T13:28:50Z,1948,GS1-1-RW-GS4898-16-2020-21019-1-1948,2020,Energy Efficiency - Domestic,VER
2021-05-26T13:28:50Z,646,GS1-1-RW-GS4898-16-2019-21018-1-646,2019,Energy Efficiency - Domestic,VER
2021-05-26T13:25:40Z,1948,GS1-1-RW-GS4897-16-2020-21017-1-1948,2020,Energy Efficiency - Domestic,VER
2021-05-26T13:25:40Z,646,GS1-1-RW-GS4897-16-2019-21016-1-646,2019,Energy Efficiency - Domestic,VER
2021-05-26T08:23:30Z,25469,GS1-1-IN-GS3965-12-2020-21015-1-25469,2020,Wind,VER
2021-05-26T08:23:30Z,29777,GS1-1-IN-GS3965-12-2019-21014-1-29777,2019,Wind,VER
2021-05-24T15:01:55Z,50000,GS1-1-IN-GS5523-2-2019-21013-1-50000,2019,Solar Thermal - Electricity,VER
2021-05-24T14:26:57Z,7148,IN-5-265413154-2-2-0-1824 - IN-5-265420301-2-2-0-1824,2019,Wind,CER
2021-05-24T14:26:34Z,50885,IN-5-265362269-2-2-0-1824 - IN-5-265413153-2-2-0-1824,2018,Wind,CER
2021-05-24T14:26:09Z,10325,IN-5-265351944-2-2-0-1824 - IN-5-265362268-2-2-0-1824,2017,Wind,CER
2021-05-24T12:33:17Z,1065,UG-5-9398912-2-2-0-10345 - UG-5-9399976-2-2-0-10345,2020,Energy Efficiency - Domestic,CER
2021-05-24T12:32:35Z,2885,UG-5-9396027-2-2-0-10345 - UG-5-9398911-2-2-0-10345,2019,Energy Efficiency - Domestic,CER
2021-05-24T11:55:41Z,115571,IN-5-265071335-2-2-0-10404 - IN-5-265186905-2-2-0-10404,2020,Solar Thermal - Electricity,CER
2021-05-24T11:55:13Z,140985,IN-5-264930350-2-2-0-10404 - IN-5-265071334-2-2-0-10404,2019,Solar Thermal - Electricity,CER
2021-05-20T10:22:43Z,19091,NP-5-4421482-2-2-0-136 - NP-5-4440572-2-2-0-136,2019,Biogas - Heat,CER
2021-05-20T10:21:24Z,2611,NP-5-4418871-2-2-0-136 - NP-5-4421481-2-2-0-136,2018,Biogas - Heat,CER
2021-05-20T09:02:24Z,9207,GS1-1-ER-GS5125-16-2020-21001-1-9207,2020,Energy Efficiency - Domestic,VER
2021-05-20T09:02:24Z,55953,GS1-1-ER-GS5125-16-2019-21000-1-55953,2019,Energy Efficiency - Domestic,VER
2021-05-20T09:02:24Z,55596,GS1-1-ER-GS5125-16-2018-20999-1-55596,2018,Energy Efficiency - Domestic,VER
2021-05-20T09:02:24Z,44170,GS1-1-ER-GS5125-16-2017-20998-1-44170,2017,Energy Efficiency - Domestic,VER
2021-05-20T09:02:24Z,5962,GS1-1-ER-GS5125-16-2016-20997-1-5962,2016,Energy Efficiency - Domestic,VER
2021-05-20T07:14:54Z,7770,GS1-1-CH-GS4014-4-2019-20996-1-7770,2019,Biogas - Heat,VER
2021-05-20T07:14:54Z,7823,GS1-1-CH-GS4014-4-2018-20995-1-7823,2018,Biogas - Heat,VER
2021-05-20T07:14:54Z,993,GS1-1-CH-GS4014-4-2017-20994-1-993,2017,Biogas - Heat,VER
2021-05-19T08:34:52Z,612000,GS1-1-TR-GS707-21-2016-20993-1-612000,2016,Other,VER
2021-05-19T08:32:15Z,80000,GS1-1-TR-GS707-21-2015-20992-1-80000,2015,Other,VER
2021-05-19T08:32:15Z,653246,GS1-1-TR-GS707-21-2014-20991-1-653246,2014,Other,VER
2021-05-19T08:18:11Z,593544,GS1-1-TR-GS707-21-2014-20988-1-593544,2014,Other,VER
2021-05-19T08:18:10Z,797321,GS1-1-TR-GS707-21-2013-20987-1-797321,2013,Other,VER
2021-05-17T16:37:35Z,35168,GS1-1-IN-GS5007-12-2018-20986-1-35168,2018,Wind,VER
2021-05-17T16:37:35Z,6463,GS1-1-IN-GS5007-12-2017-20985-1-6463,2017,Wind,VER
2021-05-17T16:29:25Z,27019,GS1-1-IN-GS6004-12-2018-20984-1-27019,2018,Wind,VER
2021-05-17T16:29:24Z,8446,GS1-1-IN-GS6004-12-2017-20983-1-8446,2017,Wind,VER
2021-05-17T12:11:00Z,69140,VN-5-26236958-2-2-0-4551 - VN-5-26306097-2-2-0-4551,2019,"Small, Low - Impact Hydro",CER
2021-05-17T12:06:10Z,65233,VN-5-21974310-2-2-0-4551 - VN-5-22039542-2-2-0-4551,2017,"Small, Low - Impact Hydro",CER
2021-05-17T12:05:06Z,69031,VN-5-21905279-2-2-0-4551 - VN-5-21974309-2-2-0-4551,2016,"Small, Low - Impact Hydro",CER
2021-05-17T11:45:03Z,60792,VN-5-21844487-2-2-0-4551 - VN-5-21905278-2-2-0-4551,2015,"Small, Low - Impact Hydro",CER
2021-05-17T11:43:54Z,44747,VN-5-21799740-2-2-0-4551 - VN-5-21844486-2-2-0-4551,2014,"Small, Low - Impact Hydro",CER
2021-05-14T15:15:48Z,14717,GS1-1-GE-GS3975-21-2021-20975-1-14717,2021,A/R,PER
2021-05-14T15:15:48Z,14718,GS1-1-GE-GS3975-21-2019-20974-1-14718,2019,A/R,PER
2021-05-14T15:15:48Z,10737,GS1-1-GE-GS3975-21-2011-20973-1-10737,2011,A/R,PER
2021-05-14T15:15:48Z,15001,GS1-1-GE-GS3975-21-2017-20972-1-15001,2017,A/R,PER
2021-05-14T15:15:47Z,14229,GS1-1-GE-GS3975-21-2016-20971-1-14229,2016,A/R,PER
2021-05-14T15:15:47Z,11376,GS1-1-GE-GS3975-21-2012-20970-1-11376,2012,A/R,PER
2021-05-14T15:15:47Z,14717,GS1-1-GE-GS3975-21-2018-20969-1-14717,2018,A/R,PER
2021-05-14T15:15:47Z,14082,GS1-1-GE-GS3975-21-2015-20968-1-14082,2015,A/R,PER
2021-05-14T15:15:47Z,4912,GS1-1-GE-GS3975-21-2009-20967-1-4912,2009,A/R,PER
2021-05-14T15:15:47Z,14718,GS1-1-GE-GS3975-21-2020-20966-1-14718,2020,A/R,PER
2021-05-14T15:15:47Z,14023,GS1-1-GE-GS3975-21-2014-20965-1-14023,2014,A/R,PER
2021-05-14T15:15:47Z,8949,GS1-1-GE-GS3975-21-2010-20964-1-8949,2010,A/R,PER
